"row.names","ID","choice","mode","modeLable","wh","wage","whCrossAge","whCrossEduY","whCrossMarriage","wageCrossAge","wageCrossEduY","wageCrossMarriage","whSquare","ySquare","whCrossWage"
"6.partTimeInc",6,FALSE,1,"partTimeInc",2.41749,0.612867021276596,101.53458,29.00988,2.41749,25.740414893617,7.35440425531915,0.612867021276596,5.8442579001,0.375605985768447,1.48159989526596
"6.fullTimeInc",6,FALSE,2,"fullTimeInc",3.94367,1.02312985865724,165.63414,47.32404,3.94367,42.9714540636042,12.2775583038869,1.02312985865724,15.5525330689,1.04679470767599,4.03488652969081
"6.lightOverTInc",6,TRUE,3,"lightOverTInc",5.26296,1.3,221.04432,63.15552,5.26296,54.6,15.6,1.3,27.6987479616,1.69,6.841848
"6.heavyOverTInc",6,FALSE,4,"heavyOverTInc",7.33051,1.92665131578947,307.88142,87.96612,7.33051,80.9193552631579,23.1198157894737,1.92665131578947,53.7363768601,3.71198529263331,14.1233367369079
"7.partTimeInc",7,FALSE,1,"partTimeInc",2.41749,4.07582760047281,74.94219,36.26235,2.41749,126.350655614657,61.1374140070922,4.07582760047281,5.8442579001,16.612370628776,9.85327246586702
"7.fullTimeInc",7,FALSE,2,"fullTimeInc",3.94367,6.804250795053,122.25377,59.15505,3.94367,210.931774646643,102.063761925795,6.804250795053,15.5525330689,46.2978288819794,26.8337197329267
"7.lightOverTInc",7,TRUE,3,"lightOverTInc",5.26296,7.781,163.15176,78.9444,5.26296,241.211,116.715,7.781,27.6987479616,60.543961,40.95109176
"7.heavyOverTInc",7,FALSE,4,"heavyOverTInc",7.33051,12.8130546052632,227.24581,109.95765,7.33051,397.204692763158,192.195819078947,12.8130546052632,53.7363768601,164.174368317455,93.9262249144276
"8.partTimeInc",8,FALSE,1,"partTimeInc",2.41749,0.68902209492635,70.10721,29.00988,2.41749,19.9816407528642,8.2682651391162,0.68902209492635,5.8442579001,0.474751447296696,1.6657040242635
"8.fullTimeInc",8,FALSE,2,"fullTimeInc",3.94367,1.15026433813536,114.36643,47.32404,3.94367,33.3576658059255,13.8031720576244,1.15026433813536,15.5525330689,1.32310804758598,4.53626296237429
"8.lightOverTInc",8,FALSE,3,"lightOverTInc",5.26296,1.53004013377926,152.62584,63.15552,5.26296,44.3711638795987,18.3604816053512,1.53004013377926,27.6987479616,2.34102281097527,8.05254002247492
"8.heavyOverTInc",8,TRUE,4,"heavyOverTInc",7.33051,1.9,212.58479,87.96612,7.33051,55.1,22.8,1.9,53.7363768601,3.61,13.927969
"9.partTimeInc",9,FALSE,1,"partTimeInc",2.41749,2.07633958966565,55.60227,29.00988,0,47.75581056231,24.9160750759878,0,5.8442579001,4.31118609161293,5.01953019462082
"9.fullTimeInc",9,TRUE,2,"fullTimeInc",3.94367,3.083,90.70441,47.32404,0,70.909,36.996,0,15.5525330689,9.504889,12.15833461
"9.lightOverTInc",9,FALSE,3,"lightOverTInc",5.26296,4.61071267080745,121.04808,63.15552,0,106.046391428571,55.3285520496894,0,27.6987479616,21.2586713327444,24.2659963579528
"9.heavyOverTInc",9,FALSE,4,"heavyOverTInc",7.33051,6.52732528195489,168.60173,87.96612,0,150.128481484962,78.3279033834586,0,53.7363768601,42.6059753364475,47.8486232526231
"10.partTimeInc",10,FALSE,1,"partTimeInc",2.41749,4.1684600459381,72.5247,36.26235,0,125.053801378143,62.5269006890716,0,5.8442579001,17.3760591545823,10.0772104764549
"10.fullTimeInc",10,FALSE,2,"fullTimeInc",3.94367,6.95889285857694,118.3101,59.15505,0,208.766785757308,104.383392878654,0,15.5525330689,48.4261898171531,27.4435769995841
"10.lightOverTInc",10,TRUE,3,"lightOverTInc",5.26296,7.781,157.8888,78.9444,0,233.43,116.715,0,27.6987479616,60.543961,40.95109176
"10.heavyOverTInc",10,FALSE,4,"heavyOverTInc",7.33051,13.1042603917464,219.9153,109.95765,0,393.127811752392,196.563905876196,0,53.7363768601,171.721640414694,96.060911844301
"11.partTimeInc",11,FALSE,1,"partTimeInc",2.41749,1.81679714095745,58.01976,38.67984,0,43.6031313829787,29.0687542553191,0,5.8442579001,3.30075185139115,4.39208892029322
"11.fullTimeInc",11,TRUE,2,"fullTimeInc",3.94367,3.083,94.64808,63.09872,0,73.992,49.328,0,15.5525330689,9.504889,12.15833461
"11.lightOverTInc",11,FALSE,3,"lightOverTInc",5.26296,4.03437358695652,126.31104,84.20736,0,96.8249660869565,64.5499773913043,0,27.6987479616,16.2761702391324,21.2327468132087
"11.heavyOverTInc",11,FALSE,4,"heavyOverTInc",7.33051,5.71140962171053,175.93224,117.28816,0,137.073830921053,91.3825539473684,0,53.7363768601,32.6201998669676,41.8675453460452
"12.partTimeInc",12,FALSE,1,"partTimeInc",2.41749,5.32192506648936,58.01976,38.67984,0,127.726201595745,85.1508010638298,0,5.8442579001,28.3228864133278,12.8657006289874
"12.fullTimeInc",12,TRUE,2,"fullTimeInc",3.94367,9.031,94.64808,63.09872,0,216.744,144.496,0,15.5525330689,81.558961,35.61528377
"12.lightOverTInc",12,FALSE,3,"lightOverTInc",5.26296,11.8178488043478,126.31104,84.20736,0,283.628371304348,189.085580869565,0,27.6987479616,139.661550362425,62.1968655433304
"12.heavyOverTInc",12,FALSE,4,"heavyOverTInc",7.33051,16.7303731085526,175.93224,117.28816,0,401.528954605263,267.685969736842,0,53.7363768601,279.905384351381,122.642167375976
"13.partTimeInc",13,FALSE,1,"partTimeInc",2.41749,1.11966090425532,96.6996,29.00988,2.41749,44.7864361702128,13.4359308510638,1.11966090425532,5.8442579001,1.25364054051784,2.70676903942819
"13.fullTimeInc",13,TRUE,2,"fullTimeInc",3.94367,1.9,157.7468,47.32404,3.94367,76,22.8,1.9,15.5525330689,3.61,7.492973
"13.lightOverTInc",13,FALSE,3,"lightOverTInc",5.26296,2.4863152173913,210.5184,63.15552,5.26296,99.4526086956522,29.8357826086957,2.4863152173913,27.6987479616,6.18176336023157,13.0853775365217
"13.heavyOverTInc",13,FALSE,4,"heavyOverTInc",7.33051,3.51984375,293.2204,87.96612,7.33051,140.79375,42.238125,3.51984375,53.7363768601,12.3893000244141,25.8022498078125
"14.partTimeInc",14,FALSE,1,"partTimeInc",2.41749,0.673480243161094,87.02964,29.00988,2.41749,24.2452887537994,8.08176291793313,0.673480243161094,5.8442579001,0.453575637928327,1.62813175303951
"14.fullTimeInc",14,TRUE,2,"fullTimeInc",3.94367,1,141.97212,47.32404,3.94367,36,12,1,15.5525330689,1,3.94367
"14.lightOverTInc",14,FALSE,3,"lightOverTInc",5.26296,1.49552795031056,189.46656,63.15552,5.26296,53.8390062111801,17.9463354037267,1.49552795031056,27.6987479616,2.2366038501601,7.87090378136646
"14.heavyOverTInc",14,FALSE,4,"heavyOverTInc",7.33051,2.1171992481203,263.89836,87.96612,7.33051,76.2191729323308,25.4063909774436,2.1171992481203,53.7363768601,4.48253265624117,15.5201502603383
"15.partTimeInc",15,FALSE,1,"partTimeInc",2.41749,1.17859042553191,70.10721,2.41749,2.41749,34.1791223404255,1.17859042553191,1.17859042553191,5.8442579001,1.3890753911555,2.84923056781915
"15.fullTimeInc",15,TRUE,2,"fullTimeInc",3.94367,2,114.36643,3.94367,3.94367,58,2,2,15.5525330689,4,7.88734
"15.lightOverTInc",15,FALSE,3,"lightOverTInc",5.26296,2.61717391304348,152.62584,5.26296,5.26296,75.8980434782609,2.61717391304348,2.61717391304348,27.6987479616,6.84959929111531,13.7740816173913
"15.heavyOverTInc",15,FALSE,4,"heavyOverTInc",7.33051,3.70509868421053,212.58479,7.33051,7.33051,107.447861842105,3.70509868421053,3.70509868421053,53.7363768601,13.7277562597386,27.1602629555921
"16.partTimeInc",16,FALSE,1,"partTimeInc",2.41749,0.481057316543639,94.28211,2.41749,2.41749,18.7612353452019,0.481057316543639,0.481057316543639,5.8442579001,0.231416141800167,1.16295125217108
"16.fullTimeInc",16,FALSE,2,"fullTimeInc",3.94367,0.803084661426408,153.80313,3.94367,3.94367,31.3203017956299,0.803084661426408,0.803084661426408,15.5525330689,0.644944973418368,3.16710088672748
"16.lightOverTInc",16,TRUE,3,"lightOverTInc",5.26296,1,205.25544,5.26296,5.26296,39,1,1,27.6987479616,1,5.26296
"16.heavyOverTInc",16,FALSE,4,"heavyOverTInc",7.33051,1.51228517722879,285.88989,7.33051,7.33051,58.9791219119227,1.51228517722879,1.51228517722879,53.7363768601,2.2870064572659,11.0858216145274
"17.partTimeInc",17,TRUE,1,"partTimeInc",2.41749,1.1,120.8745,29.00988,2.41749,55,13.2,1.1,5.8442579001,1.21,2.659239
"17.fullTimeInc",17,FALSE,2,"fullTimeInc",3.94367,1.44287544169611,197.1835,47.32404,3.94367,72.1437720848057,17.3145053003534,1.44287544169611,15.5525330689,2.08188954024975,5.69022459315371
"17.lightOverTInc",17,FALSE,3,"lightOverTInc",5.26296,1.91926086956522,263.148,63.15552,5.26296,95.9630434782609,23.0311304347826,1.91926086956522,27.6987479616,3.68356228544424,10.100993186087
"17.heavyOverTInc",17,FALSE,4,"heavyOverTInc",7.33051,2.71707236842105,366.5255,87.96612,7.33051,135.853618421053,32.6048684210526,2.71707236842105,53.7363768601,7.38248225523719,19.9175261674342
"18.partTimeInc",18,FALSE,1,"partTimeInc",2.41749,3.17158683510638,60.43725,36.26235,2.41749,79.2896708776596,47.5738025265957,3.17158683510638,5.8442579001,10.0589630526201,7.66727945800133
"18.fullTimeInc",18,TRUE,2,"fullTimeInc",3.94367,5.382,98.59175,59.15505,3.94367,134.55,80.73,5.382,15.5525330689,28.965924,21.22483194
"18.lightOverTInc",18,FALSE,3,"lightOverTInc",5.26296,7.042815,131.574,78.9444,5.26296,176.070375,105.642225,7.042815,27.6987479616,49.601243124225,37.0660536324
"18.heavyOverTInc",18,FALSE,4,"heavyOverTInc",7.33051,9.97042055921052,183.26275,109.95765,7.33051,249.260513980263,149.556308388158,9.97042055921052,53.7363768601,99.4092861275279,73.0882676134983
"19.partTimeInc",19,FALSE,1,"partTimeInc",2.41749,1.24046642287234,62.85474,29.00988,2.41749,32.2521269946809,14.8855970744681,1.24046642287234,5.8442579001,1.5387569462737,2.99881517262965
"19.fullTimeInc",19,TRUE,2,"fullTimeInc",3.94367,2.105,102.53542,47.32404,3.94367,54.73,25.26,2.105,15.5525330689,4.431025,8.30142535
"19.lightOverTInc",19,FALSE,3,"lightOverTInc",5.26296,2.75457554347826,136.83696,63.15552,5.26296,71.6189641304348,33.0549065217391,2.75457554347826,27.6987479616,7.58768642472856,14.4972209023044
"19.heavyOverTInc",19,FALSE,4,"heavyOverTInc",7.33051,3.89961636513158,190.59326,87.96612,7.33051,101.390025493421,46.7953963815789,3.89961636513158,53.7363768601,15.207007795202,28.5861767607607
"20.partTimeInc",20,FALSE,1,"partTimeInc",2.41749,3.86459800531915,62.85474,38.67984,2.41749,100.479548138298,61.8335680851064,3.86459800531915,5.8442579001,14.9351177427167,9.34262703187899
"20.fullTimeInc",20,TRUE,2,"fullTimeInc",3.94367,6.558,102.53542,63.09872,3.94367,170.508,104.928,6.558,15.5525330689,43.007364,25.86258786
"20.lightOverTInc",20,FALSE,3,"lightOverTInc",5.26296,8.58171326086956,136.83696,84.20736,5.26296,223.124544782609,137.307412173913,8.58171326086956,27.6987479616,73.6458024917845,45.1652136234261
"20.heavyOverTInc",20,FALSE,4,"heavyOverTInc",7.33051,12.1490185855263,190.59326,117.28816,7.33051,315.874483223684,194.384297368421,12.1490185855263,53.7363768601,147.598652591464,89.0585022313865
"21.partTimeInc",21,FALSE,1,"partTimeInc",2.41749,4.58530605053191,67.68972,45.93231,0,128.388569414894,87.1208149601064,0,5.8442579001,21.0250315770446,11.0849315241004
"21.fullTimeInc",21,TRUE,2,"fullTimeInc",3.94367,7.781,110.42276,74.92973,0,217.868,147.839,0,15.5525330689,60.543961,30.68569627
"21.lightOverTInc",21,FALSE,3,"lightOverTInc",5.26296,10.1821151086957,147.36288,99.99624,0,285.099223043478,193.460187065217,0,27.6987479616,103.675468086728,53.5880645324609
"21.heavyOverTInc",21,FALSE,4,"heavyOverTInc",7.33051,14.414686430921,205.25428,139.27969,0,403.611220065789,273.8790421875,0,53.7363768601,207.783184901779,105.667003028731
"22.partTimeInc",22,FALSE,1,"partTimeInc",2.41749,5.0685000633232,60.43725,45.93231,2.41749,126.71250158308,96.3015012031408,5.0685000633232,5.8442579001,25.6896928919073,12.2530482180832
"22.fullTimeInc",22,FALSE,2,"fullTimeInc",3.94367,8.46143384023221,98.59175,74.92973,3.94367,211.535846005805,160.767242964412,8.46143384023221,15.5525330689,71.5958626326267,33.3691027927085
"22.lightOverTInc",22,TRUE,3,"lightOverTInc",5.26296,9.031,131.574,99.99624,5.26296,225.775,171.589,9.031,27.6987479616,81.558961,47.52979176
"22.heavyOverTInc",22,FALSE,4,"heavyOverTInc",7.33051,15.933688674812,183.26275,139.27969,7.33051,398.342216870301,302.740084821429,15.933688674812,53.7363768601,253.882434785833,116.802064167596
"23.partTimeInc",23,FALSE,1,"partTimeInc",2.41749,1.32368800236407,72.5247,36.26235,2.41749,39.710640070922,19.855320035461,1.32368800236407,5.8442579001,1.75214992760257,3.20000250883511
"23.fullTimeInc",23,FALSE,2,"fullTimeInc",3.94367,2.20978560070671,118.3101,59.15505,3.94367,66.2935680212014,33.1467840106007,2.20978560070671,15.5525330689,4.88315240109073,8.71466517993905
"23.lightOverTInc",23,TRUE,3,"lightOverTInc",5.26296,2.527,157.8888,78.9444,5.26296,75.81,37.905,2.527,27.6987479616,6.385729,13.29949992
"23.heavyOverTInc",23,FALSE,4,"heavyOverTInc",7.33051,4.1612375,219.9153,109.95765,7.33051,124.837125,62.4185625,4.1612375,53.7363768601,17.3158975314062,30.503993106125
"24.partTimeInc",24,FALSE,1,"partTimeInc",2.41749,1.34696048632219,91.86462,29.00988,2.41749,51.1844984802432,16.1635258358663,1.34696048632219,5.8442579001,1.81430255171331,3.25626350607903
"24.fullTimeInc",24,TRUE,2,"fullTimeInc",3.94367,2,149.85946,47.32404,3.94367,76,24,2,15.5525330689,4,7.88734
"24.lightOverTInc",24,FALSE,3,"lightOverTInc",5.26296,2.99105590062112,199.99248,63.15552,5.26296,113.660124223602,35.8926708074534,2.99105590062112,27.6987479616,8.94641540064041,15.7418075627329
"24.heavyOverTInc",24,FALSE,4,"heavyOverTInc",7.33051,4.2343984962406,278.55938,87.96612,7.33051,160.907142857143,50.8127819548872,4.2343984962406,53.7363768601,17.9301306249647,31.0403005206767
"25.partTimeInc",25,FALSE,1,"partTimeInc",2.41749,1.17859042553191,101.53458,2.41749,0,49.5007978723404,1.17859042553191,0,5.8442579001,1.3890753911555,2.84923056781915
"25.fullTimeInc",25,TRUE,2,"fullTimeInc",3.94367,2,165.63414,3.94367,0,84,2,0,15.5525330689,4,7.88734
"25.lightOverTInc",25,FALSE,3,"lightOverTInc",5.26296,2.61717391304348,221.04432,5.26296,0,109.921304347826,2.61717391304348,0,27.6987479616,6.84959929111531,13.7740816173913
"25.heavyOverTInc",25,FALSE,4,"heavyOverTInc",7.33051,3.70509868421053,307.88142,7.33051,0,155.614144736842,3.70509868421053,0,53.7363768601,13.7277562597386,27.1602629555921
"26.partTimeInc",26,FALSE,1,"partTimeInc",2.41749,0.754297872340426,79.77717,29.00988,2.41749,24.891829787234,9.05157446808511,0.754297872340426,5.8442579001,0.568965280217293,1.82350756340426
"26.fullTimeInc",26,FALSE,2,"fullTimeInc",3.94367,1.25923674911661,130.14111,47.32404,3.94367,41.5548127208481,15.1108409893993,1.25923674911661,15.5525330689,1.58567719032576,4.96601419038869
"26.lightOverTInc",26,TRUE,3,"lightOverTInc",5.26296,1.6,173.67768,63.15552,5.26296,52.8,19.2,1.6,27.6987479616,2.56,8.420736
"26.heavyOverTInc",26,FALSE,4,"heavyOverTInc",7.33051,2.37126315789474,241.90683,87.96612,7.33051,78.2516842105263,28.4551578947368,2.37126315789474,53.7363768601,5.62288896398892,17.3825682915789
"27.partTimeInc",27,FALSE,1,"partTimeInc",2.41749,1.17859042553191,108.78705,29.00988,2.41749,53.0365691489362,14.143085106383,1.17859042553191,5.8442579001,1.3890753911555,2.84923056781915
"27.fullTimeInc",27,TRUE,2,"fullTimeInc",3.94367,2,177.46515,47.32404,3.94367,90,24,2,15.5525330689,4,7.88734
"27.lightOverTInc",27,FALSE,3,"lightOverTInc",5.26296,2.61717391304348,236.8332,63.15552,5.26296,117.772826086957,31.4060869565217,2.61717391304348,27.6987479616,6.84959929111531,13.7740816173913
"27.heavyOverTInc",27,FALSE,4,"heavyOverTInc",7.33051,3.70509868421053,329.87295,87.96612,7.33051,166.729440789474,44.4611842105263,3.70509868421053,53.7363768601,13.7277562597386,27.1602629555921
"28.partTimeInc",28,FALSE,1,"partTimeInc",2.41749,1.17859042553191,89.44713,38.67984,2.41749,43.6078457446809,18.8574468085106,1.17859042553191,5.8442579001,1.3890753911555,2.84923056781915
"28.fullTimeInc",28,TRUE,2,"fullTimeInc",3.94367,2,145.91579,63.09872,3.94367,74,32,2,15.5525330689,4,7.88734
"28.lightOverTInc",28,FALSE,3,"lightOverTInc",5.26296,2.61717391304348,194.72952,84.20736,5.26296,96.8354347826087,41.8747826086957,2.61717391304348,27.6987479616,6.84959929111531,13.7740816173913
"28.heavyOverTInc",28,FALSE,4,"heavyOverTInc",7.33051,3.70509868421053,271.22887,117.28816,7.33051,137.088651315789,59.2815789473684,3.70509868421053,53.7363768601,13.7277562597386,27.1602629555921
"29.partTimeInc",29,FALSE,1,"partTimeInc",2.41749,1.62056183510638,79.77717,38.67984,2.41749,53.4785405585106,25.9289893617021,1.62056183510638,5.8442579001,2.62622066140337,3.91769203075133
"29.fullTimeInc",29,TRUE,2,"fullTimeInc",3.94367,2.75,130.14111,63.09872,3.94367,90.75,44,2.75,15.5525330689,7.5625,10.8450925
"29.lightOverTInc",29,FALSE,3,"lightOverTInc",5.26296,3.59861413043478,173.67768,84.20736,5.26296,118.754266304348,57.5778260869565,3.59861413043478,27.6987479616,12.9500236597649,18.939362223913
"29.heavyOverTInc",29,FALSE,4,"heavyOverTInc",7.33051,5.09451069078947,241.90683,117.28816,7.33051,168.118852796053,81.5121710526316,5.09451069078947,53.7363768601,25.9540391785682,37.3453615639391
"30.partTimeInc",30,FALSE,1,"partTimeInc",2.41749,1.81679714095745,111.20454,29.00988,2.41749,83.5726684840425,21.8015656914894,1.81679714095745,5.8442579001,3.30075185139115,4.39208892029322
"30.fullTimeInc",30,TRUE,2,"fullTimeInc",3.94367,3.083,181.40882,47.32404,3.94367,141.818,36.996,3.083,15.5525330689,9.504889,12.15833461
"30.lightOverTInc",30,FALSE,3,"lightOverTInc",5.26296,4.03437358695652,242.09616,63.15552,5.26296,185.581185,48.4124830434783,4.03437358695652,27.6987479616,16.2761702391324,21.2327468132087
"30.heavyOverTInc",30,FALSE,4,"heavyOverTInc",7.33051,5.71140962171053,337.20346,87.96612,7.33051,262.724842598684,68.5369154605263,5.71140962171053,53.7363768601,32.6201998669676,41.8675453460452
"31.partTimeInc",31,TRUE,1,"partTimeInc",2.41749,2,65.27223,38.67984,2.41749,54,32,2,5.8442579001,4,4.83498
"31.fullTimeInc",31,FALSE,2,"fullTimeInc",3.94367,2.62340989399293,106.47909,63.09872,3.94367,70.8320671378092,41.9745583038869,2.62340989399293,15.5525330689,6.88227947190001,10.3458628966431
"31.lightOverTInc",31,FALSE,3,"lightOverTInc",5.26296,3.4895652173913,142.09992,84.20736,5.26296,94.2182608695652,55.8330434782609,3.4895652173913,27.6987479616,12.1770654064272,18.3654421565217
"31.heavyOverTInc",31,FALSE,4,"heavyOverTInc",7.33051,4.94013157894737,197.92377,117.28816,7.33051,133.383552631579,79.0421052631579,4.94013157894737,53.7363768601,24.404900017313,36.2136839407895
"32.partTimeInc",32,FALSE,1,"partTimeInc",2.41749,0.740828267477204,60.43725,29.00988,2.41749,18.5207066869301,8.88993920972644,0.740828267477204,5.8442579001,0.548826521893275,1.79094492834347
"32.fullTimeInc",32,TRUE,2,"fullTimeInc",3.94367,1.1,98.59175,47.32404,3.94367,27.5,13.2,1.1,15.5525330689,1.21,4.338037
"32.lightOverTInc",32,FALSE,3,"lightOverTInc",5.26296,1.64508074534161,131.574,63.15552,5.26296,41.1270186335404,19.7409689440994,1.64508074534161,27.6987479616,2.70629065869372,8.65799415950311
"32.heavyOverTInc",32,FALSE,4,"heavyOverTInc",7.33051,2.32891917293233,183.26275,87.96612,7.33051,58.2229793233083,27.947030075188,2.32891917293233,53.7363768601,5.42386451405181,17.0721652863722
"33.partTimeInc",33,FALSE,1,"partTimeInc",2.41749,1.81679714095745,91.86462,38.67984,2.41749,69.038291356383,29.0687542553191,1.81679714095745,5.8442579001,3.30075185139115,4.39208892029322
"33.fullTimeInc",33,TRUE,2,"fullTimeInc",3.94367,3.083,149.85946,63.09872,3.94367,117.154,49.328,3.083,15.5525330689,9.504889,12.15833461
"33.lightOverTInc",33,FALSE,3,"lightOverTInc",5.26296,4.03437358695652,199.99248,84.20736,5.26296,153.306196304348,64.5499773913043,4.03437358695652,27.6987479616,16.2761702391324,21.2327468132087
"33.heavyOverTInc",33,FALSE,4,"heavyOverTInc",7.33051,5.71140962171053,278.55938,117.28816,7.33051,217.033565625,91.3825539473684,5.71140962171053,53.7363768601,32.6201998669676,41.8675453460452
"34.partTimeInc",34,FALSE,1,"partTimeInc",2.41749,0.707154255319149,125.70948,2.41749,2.41749,36.7720212765958,0.707154255319149,0.707154255319149,5.8442579001,0.50006714081598,1.70953834069149
"34.fullTimeInc",34,TRUE,2,"fullTimeInc",3.94367,1.2,205.07084,3.94367,3.94367,62.4,1.2,1.2,15.5525330689,1.44,4.732404
"34.lightOverTInc",34,FALSE,3,"lightOverTInc",5.26296,1.57030434782609,273.67392,5.26296,5.26296,81.6558260869565,1.57030434782609,1.57030434782609,27.6987479616,2.46585574480151,8.26444897043478
"34.heavyOverTInc",34,FALSE,4,"heavyOverTInc",7.33051,2.22305921052632,381.18652,7.33051,7.33051,115.599078947368,2.22305921052632,2.22305921052632,53.7363768601,4.94199225350589,16.2961577733553
"35.partTimeInc",35,FALSE,1,"partTimeInc",2.41749,0.78572695035461,79.77717,2.41749,2.41749,25.9289893617021,0.78572695035461,0.78572695035461,5.8442579001,0.617366840513556,1.89948704521277
"35.fullTimeInc",35,FALSE,2,"fullTimeInc",3.94367,1.31170494699647,130.14111,3.94367,3.94367,43.2862632508834,1.31170494699647,1.31170494699647,15.5525330689,1.720569867975,5.17293144832156
"35.lightOverTInc",35,TRUE,3,"lightOverTInc",5.26296,2,173.67768,5.26296,5.26296,66,2,2,27.6987479616,4,10.52592
"35.heavyOverTInc",35,FALSE,4,"heavyOverTInc",7.33051,2.47006578947368,241.90683,7.33051,7.33051,81.5121710526316,2.47006578947368,2.47006578947368,53.7363768601,6.10122500432825,18.1068419703947
"36.partTimeInc",36,FALSE,1,"partTimeInc",2.41749,1.17859042553191,116.03952,29.00988,2.41749,56.5723404255319,14.143085106383,1.17859042553191,5.8442579001,1.3890753911555,2.84923056781915
"36.fullTimeInc",36,TRUE,2,"fullTimeInc",3.94367,2,189.29616,47.32404,3.94367,96,24,2,15.5525330689,4,7.88734
"36.lightOverTInc",36,FALSE,3,"lightOverTInc",5.26296,2.61717391304348,252.62208,63.15552,5.26296,125.624347826087,31.4060869565217,2.61717391304348,27.6987479616,6.84959929111531,13.7740816173913
"36.heavyOverTInc",36,FALSE,4,"heavyOverTInc",7.33051,3.70509868421053,351.86448,87.96612,7.33051,177.844736842105,44.4611842105263,3.70509868421053,53.7363768601,13.7277562597386,27.1602629555921
"37.partTimeInc",37,FALSE,1,"partTimeInc",2.41749,1.30234242021277,72.5247,36.26235,2.41749,39.070272606383,19.5351363031915,1.30234242021277,5.8442579001,1.69609577948564,3.14839977744016
