"row.names","ID","choice","mode","modeLable","wh","wage","whCrossAge","whCrossEduY","whCrossMarriage","wageCrossAge","wageCrossEduY","wageCrossMarriage","whSquare","ySquare","whCrossWage"
"201.lightOverTInc",201,FALSE,3,"lightOverTInc",5.26296,0.613243936973244,99.99624,5.26296,5.26296,11.6516348024916,0.613243936973244,0.613243936973244,27.6987479616,0.376068126234444,3.2274783105327
"201.heavyOverTInc",201,TRUE,4,"heavyOverTInc",7.33051,1,139.27969,7.33051,7.33051,19,1,1,53.7363768601,1,7.33051
"202.partTimeInc",202,FALSE,1,"partTimeInc",2.41749,1.01503589757284,89.44713,38.67984,2.41749,37.5563282101949,16.2405743611654,1.01503589757284,5.8442579001,1.03029787336149,2.45383913202335
"202.fullTimeInc",202,FALSE,2,"fullTimeInc",3.94367,2.19556613080678,145.91579,63.09872,3.94367,81.2359468398508,35.1290580929085,2.19556613080678,15.5525330689,4.82051063474585,8.65858828307877
"202.lightOverTInc",202,TRUE,3,"lightOverTInc",5.26296,2.8,194.72952,84.20736,5.26296,103.6,44.8,2.8,27.6987479616,7.84,14.736288
"202.heavyOverTInc",202,FALSE,4,"heavyOverTInc",7.33051,4.07298916967509,271.22887,117.28816,7.33051,150.700599277978,65.1678267148014,4.07298916967509,53.7363768601,16.5892407762906,29.8570878381949
"203.partTimeInc",203,FALSE,1,"partTimeInc",2.41749,0.517875457945324,99.11709,29.00988,2.41749,21.2328937757583,6.21450549534389,0.517875457945324,5.8442579001,0.268194989942079,1.25195874082824
"203.fullTimeInc",203,TRUE,2,"fullTimeInc",3.94367,1,161.69047,47.32404,3.94367,41,12,1,15.5525330689,1,3.94367
"203.lightOverTInc",203,FALSE,3,"lightOverTInc",5.26296,1.47178544873578,215.78136,63.15552,5.26296,60.3432033981672,17.6614253848294,1.47178544873578,27.6987479616,2.16615240711039,7.74594794527848
"203.heavyOverTInc",203,FALSE,4,"heavyOverTInc",7.33051,2.07805569881382,300.55091,87.96612,7.33051,85.2002836513667,24.9366683857659,2.07805569881382,53.7363768601,4.3183154873726,15.2332080807117
"204.partTimeInc",204,FALSE,1,"partTimeInc",2.41749,1.26879487196604,94.28211,2.41749,2.41749,49.4830000066757,1.26879487196604,1.26879487196604,5.8442579001,1.60984042712733,3.06729891502919
"204.fullTimeInc",204,TRUE,2,"fullTimeInc",3.94367,2.8,153.80313,3.94367,3.94367,109.2,2.8,2.8,15.5525330689,7.84,11.042276
"204.lightOverTInc",204,FALSE,3,"lightOverTInc",5.26296,3.60587434940267,205.25544,5.26296,5.26296,140.629099626704,3.60587434940267,3.60587434940267,27.6987479616,13.0023298236801,18.9775724659323
"204.heavyOverTInc",204,FALSE,4,"heavyOverTInc",7.33051,5.09123646209386,285.88989,7.33051,7.33051,198.558222021661,5.09123646209386,5.09123646209386,53.7363768601,25.920688712954,37.3213597977437
"205.partTimeInc",205,FALSE,1,"partTimeInc",2.41749,0.453141025702159,67.68972,36.26235,2.41749,12.6879487196604,6.79711538553238,0.453141025702159,5.8442579001,0.205336789174404,1.09546389822471
"205.fullTimeInc",205,TRUE,2,"fullTimeInc",3.94367,1,110.42276,59.15505,3.94367,28,15,1,15.5525330689,1,3.94367
"205.lightOverTInc",205,FALSE,3,"lightOverTInc",5.26296,1.28781226764381,147.36288,78.9444,5.26296,36.0587434940267,19.3171840146572,1.28781226764381,27.6987479616,1.6584604366939,6.77770445211867
"205.heavyOverTInc",205,FALSE,4,"heavyOverTInc",7.33051,1.81829873646209,205.25428,109.95765,7.33051,50.9123646209386,27.2744810469314,1.81829873646209,53.7363768601,3.30621029501965,13.3290570706227
"206.partTimeInc",206,FALSE,1,"partTimeInc",2.41749,0.845863247977363,50.76729,29.00988,2.41749,17.7631282075246,10.1503589757284,0.845863247977363,5.8442579001,0.715484634278813,2.04486594335279
"206.fullTimeInc",206,FALSE,2,"fullTimeInc",3.94367,1.82963844233898,82.81707,47.32404,3.94367,38.4224072891186,21.9556613080678,1.82963844233898,15.5525330689,3.34757682968462,7.21549023589897
"206.lightOverTInc",206,TRUE,3,"lightOverTInc",5.26296,2.8,110.52216,63.15552,5.26296,58.8,33.6,2.8,27.6987479616,7.84,14.736288
"206.heavyOverTInc",206,FALSE,4,"heavyOverTInc",7.33051,3.39415764139591,153.94071,87.96612,7.33051,71.2773104693141,40.7298916967509,3.39415764139591,53.7363768601,11.5203060946462,24.8809065318291
"207.partTimeInc",207,TRUE,1,"partTimeInc",2.41749,2.8,43.51482,2.41749,2.41749,50.4,2.8,2.8,5.8442579001,7.84,6.768972
"207.fullTimeInc",207,FALSE,2,"fullTimeInc",3.94367,9.14819221169491,70.98606,3.94367,3.94367,164.667459810508,9.14819221169491,9.14819221169491,15.5525330689,83.6894207421154,36.0774511794949
"207.lightOverTInc",207,FALSE,3,"lightOverTInc",5.26296,12.0195811646756,94.73328,5.26296,5.26296,216.35246096416,12.0195811646756,12.0195811646756,27.6987479616,144.470331374224,63.258574886441
"207.heavyOverTInc",207,FALSE,4,"heavyOverTInc",7.33051,16.9707882069795,131.94918,7.33051,7.33051,305.474187725632,16.9707882069795,16.9707882069795,53.7363768601,288.007652366156,124.404532659146
"208.partTimeInc",208,FALSE,1,"partTimeInc",2.41749,0.970567658250597,62.85474,36.26235,2.41749,25.2347591145155,14.558514873759,0.970567658250597,5.8442579001,0.942001579242047,2.34633760814424
"208.fullTimeInc",208,TRUE,2,"fullTimeInc",3.94367,2.008,102.53542,59.15505,3.94367,52.208,30.12,2.008,15.5525330689,4.032064,7.91888936
"208.lightOverTInc",208,FALSE,3,"lightOverTInc",5.26296,2.75832216899069,136.83696,78.9444,5.26296,71.716376393758,41.3748325348604,2.75832216899069,27.6987479616,7.60834118794551,14.5169392425113
"208.heavyOverTInc",208,FALSE,4,"heavyOverTInc",7.33051,3.89455345367028,190.59326,109.95765,7.33051,101.258389795427,58.4183018050541,3.89455345367028,53.7363768601,15.1675466034951,28.5490630376645
"209.partTimeInc",209,FALSE,1,"partTimeInc",2.41749,1.01503589757284,79.77717,38.67984,2.41749,33.4961846199036,16.2405743611654,1.01503589757284,5.8442579001,1.03029787336149,2.45383913202335
"209.fullTimeInc",209,FALSE,2,"fullTimeInc",3.94367,2.19556613080678,130.14111,63.09872,3.94367,72.4536823166237,35.1290580929085,2.19556613080678,15.5525330689,4.82051063474585,8.65858828307877
"209.lightOverTInc",209,TRUE,3,"lightOverTInc",5.26296,2.8,173.67768,84.20736,5.26296,92.4,44.8,2.8,27.6987479616,7.84,14.736288
"209.heavyOverTInc",209,FALSE,4,"heavyOverTInc",7.33051,4.07298916967509,241.90683,117.28816,7.33051,134.408642599278,65.1678267148014,4.07298916967509,53.7363768601,16.5892407762906,29.8570878381949
"210.partTimeInc",210,FALSE,1,"partTimeInc",2.41749,0.922759906884396,74.94219,2.41749,2.41749,28.6055571134163,0.922759906884396,0.922759906884396,5.8442579001,0.851485845753299,2.23076284729396
"210.fullTimeInc",210,FALSE,2,"fullTimeInc",3.94367,1.99596920982434,122.25377,3.94367,3.94367,61.8750455045547,1.99596920982434,1.99596920982434,15.5525330689,3.98389308656682,7.87144389370797
"210.lightOverTInc",210,TRUE,3,"lightOverTInc",5.26296,2.8,163.15176,5.26296,5.26296,86.8,2.8,2.8,27.6987479616,7.84,14.736288
"210.heavyOverTInc",210,FALSE,4,"heavyOverTInc",7.33051,3.70271742697735,227.24581,7.33051,7.33051,114.784240236298,3.70271742697735,3.70271742697735,53.7363768601,13.7101163440418,27.1428071256318
"211.partTimeInc",211,FALSE,1,"partTimeInc",2.41749,1.26879487196604,101.53458,38.67984,2.41749,53.2893846225739,20.3007179514567,1.26879487196604,5.8442579001,1.60984042712733,3.06729891502919
"211.fullTimeInc",211,TRUE,2,"fullTimeInc",3.94367,2.8,165.63414,63.09872,3.94367,117.6,44.8,2.8,15.5525330689,7.84,11.042276
"211.lightOverTInc",211,FALSE,3,"lightOverTInc",5.26296,3.60587434940267,221.04432,84.20736,5.26296,151.446722674912,57.6939895904428,3.60587434940267,27.6987479616,13.0023298236801,18.9775724659323
"211.heavyOverTInc",211,FALSE,4,"heavyOverTInc",7.33051,5.09123646209386,307.88142,117.28816,7.33051,213.831931407942,81.4597833935018,5.09123646209386,53.7363768601,25.920688712954,37.3213597977437
"212.partTimeInc",212,FALSE,1,"partTimeInc",2.41749,0.369911041389517,94.28211,38.67984,0,14.4265306141912,5.91857666223228,0,5.8442579001,0.136834178541877,0.894256243448744
"212.fullTimeInc",212,FALSE,2,"fullTimeInc",3.94367,0.800133429594307,153.80313,63.09872,0,31.205203754178,12.8021348735089,0,15.5525330689,0.640213505154348,3.15546220228818
"212.lightOverTInc",212,TRUE,3,"lightOverTInc",5.26296,1,205.25544,84.20736,0,39,16,0,27.6987479616,1,5.26296
"212.heavyOverTInc",212,FALSE,4,"heavyOverTInc",7.33051,1.48432549915273,285.88989,117.28816,0,57.8886944669565,23.7492079864437,0,53.7363768601,2.203222187435,10.8808629147941
"213.partTimeInc",213,FALSE,1,"partTimeInc",2.41749,1.58599358995756,87.02964,36.26235,2.41749,57.095769238472,23.7899038493633,1.58599358995756,5.8442579001,2.51537566738645,3.83412364378649
"213.fullTimeInc",213,TRUE,2,"fullTimeInc",3.94367,2.8,141.97212,59.15505,3.94367,100.8,42,2.8,15.5525330689,7.84,11.042276
"213.lightOverTInc",213,FALSE,3,"lightOverTInc",5.26296,4.50734293675334,189.46656,78.9444,5.26296,162.26434572312,67.6101440513001,4.50734293675334,27.6987479616,20.3161403495002,23.7219655824154
"213.heavyOverTInc",213,FALSE,4,"heavyOverTInc",7.33051,6.36404557761733,263.89836,109.95765,7.33051,229.105640794224,95.4606836642599,6.36404557761733,53.7363768601,40.5010761139907,46.6516997471796
"214.partTimeInc",214,FALSE,1,"partTimeInc",2.41749,1.26879487196604,58.01976,36.26235,2.41749,30.4510769271851,19.0319230794907,1.26879487196604,5.8442579001,1.60984042712733,3.06729891502919
"214.fullTimeInc",214,TRUE,2,"fullTimeInc",3.94367,2.8,94.64808,59.15505,3.94367,67.2,42,2.8,15.5525330689,7.84,11.042276
"214.lightOverTInc",214,FALSE,3,"lightOverTInc",5.26296,3.60587434940267,126.31104,78.9444,5.26296,86.5409843856641,54.0881152410401,3.60587434940267,27.6987479616,13.0023298236801,18.9775724659323
"214.heavyOverTInc",214,FALSE,4,"heavyOverTInc",7.33051,5.09123646209386,175.93224,109.95765,7.33051,122.189675090253,76.3685469314079,5.09123646209386,53.7363768601,25.920688712954,37.3213597977437
"215.partTimeInc",215,FALSE,1,"partTimeInc",2.41749,0.453141025702159,62.85474,29.00988,0,11.7816666682561,5.4376923084259,0,5.8442579001,0.205336789174404,1.09546389822471
"215.fullTimeInc",215,TRUE,2,"fullTimeInc",3.94367,1,102.53542,47.32404,0,26,12,0,15.5525330689,1,3.94367
"215.lightOverTInc",215,FALSE,3,"lightOverTInc",5.26296,1.28781226764381,136.83696,63.15552,0,33.4831189587391,15.4537472117257,0,27.6987479616,1.6584604366939,6.77770445211867
"215.heavyOverTInc",215,FALSE,4,"heavyOverTInc",7.33051,1.81829873646209,190.59326,87.96612,0,47.2757671480144,21.8195848375451,0,53.7363768601,3.30621029501965,13.3290570706227
"216.partTimeInc",216,FALSE,1,"partTimeInc",2.41749,0.453141025702159,103.95207,36.26235,0,19.4850641051928,6.79711538553238,0,5.8442579001,0.205336789174404,1.09546389822471
"216.fullTimeInc",216,TRUE,2,"fullTimeInc",3.94367,1,169.57781,59.15505,0,43,15,0,15.5525330689,1,3.94367
"216.lightOverTInc",216,FALSE,3,"lightOverTInc",5.26296,1.28781226764381,226.30728,78.9444,0,55.3759275086839,19.3171840146572,0,27.6987479616,1.6584604366939,6.77770445211867
"216.heavyOverTInc",216,FALSE,4,"heavyOverTInc",7.33051,1.81829873646209,315.21193,109.95765,0,78.18684566787,27.2744810469314,0,53.7363768601,3.30621029501965,13.3290570706227
"217.partTimeInc",217,FALSE,1,"partTimeInc",2.41749,2.5398554490606,62.85474,38.67984,0,66.0362416755756,40.6376871849696,0,5.8442579001,6.45086570212282,6.14007514954951
"217.fullTimeInc",217,TRUE,2,"fullTimeInc",3.94367,5.605,102.53542,63.09872,0,145.73,89.68,0,15.5525330689,31.416025,22.10427035
"217.lightOverTInc",217,FALSE,3,"lightOverTInc",5.26296,7.21818776014356,136.83696,84.20736,0,187.672881763733,115.491004162297,0,27.6987479616,52.1022345406864,37.9890334541252
"217.heavyOverTInc",217,FALSE,4,"heavyOverTInc",7.33051,10.19156441787,190.59326,117.28816,0,264.980674864621,163.065030685921,0,53.7363768601,103.867985283595,74.7093648808405
"218.partTimeInc",218,FALSE,1,"partTimeInc",2.41749,0.690500610593765,94.28211,2.41749,2.41749,26.9295238131569,0.690500610593765,0.690500610593765,5.8442579001,0.476791093230363,1.66927832110432
"218.fullTimeInc",218,FALSE,2,"fullTimeInc",3.94367,1.49358240190937,153.80313,3.94367,3.94367,58.2497136744656,1.49358240190937,1.49358240190937,15.5525330689,2.23078839129337,5.89019611093794
"218.lightOverTInc",218,FALSE,3,"lightOverTInc",5.26296,1.96238059831438,205.25544,5.26296,5.26296,76.5328433342608,1.96238059831438,1.96238059831438,27.6987479616,3.8509376126407,10.3279305937046
"218.heavyOverTInc",218,TRUE,4,"heavyOverTInc",7.33051,3.2,285.88989,7.33051,7.33051,124.8,3.2,3.2,53.7363768601,10.24,23.457632
"219.partTimeInc",219,FALSE,1,"partTimeInc",2.41749,1.45005128224691,53.18478,38.67984,2.41749,31.901128209432,23.2008205159505,1.45005128224691,5.8442579001,2.1026487211459,3.50548447431908
"219.fullTimeInc",219,TRUE,2,"fullTimeInc",3.94367,3.2,86.76074,63.09872,3.94367,70.4,51.2,3.2,15.5525330689,10.24,12.619744
"219.lightOverTInc",219,FALSE,3,"lightOverTInc",5.26296,4.1209992564602,115.78512,84.20736,5.26296,90.6619836421243,65.9359881033632,4.1209992564602,27.6987479616,16.9826348717455,21.6886542467798
"219.heavyOverTInc",219,FALSE,4,"heavyOverTInc",7.33051,5.8185559566787,161.27122,117.28816,7.33051,128.008231046931,93.0968953068592,5.8185559566787,53.7363768601,33.8555934210012,42.6529826259928
"220.partTimeInc",220,FALSE,1,"partTimeInc",2.41749,1.45005128224691,77.35968,38.67984,2.41749,46.401641031901,23.2008205159505,1.45005128224691,5.8442579001,2.1026487211459,3.50548447431908
"220.fullTimeInc",220,TRUE,2,"fullTimeInc",3.94367,3.2,126.19744,63.09872,3.94367,102.4,51.2,3.2,15.5525330689,10.24,12.619744
"220.lightOverTInc",220,FALSE,3,"lightOverTInc",5.26296,4.1209992564602,168.41472,84.20736,5.26296,131.871976206726,65.9359881033632,4.1209992564602,27.6987479616,16.9826348717455,21.6886542467798
"220.heavyOverTInc",220,FALSE,4,"heavyOverTInc",7.33051,5.8185559566787,234.57632,117.28816,7.33051,186.193790613718,93.0968953068592,5.8185559566787,53.7363768601,33.8555934210012,42.6529826259928
"221.partTimeInc",221,FALSE,1,"partTimeInc",2.41749,2.25764928805387,62.85474,38.67984,0,58.6988814894005,36.1223886088619,0,5.8442579001,5.09698030785013,5.45784457737734
"221.fullTimeInc",221,FALSE,2,"fullTimeInc",3.94367,4.88339212824285,102.53542,63.09872,0,126.968195334314,78.1342740518857,0,15.5525330689,23.8475186781843,19.2584870343875
"221.lightOverTInc",221,TRUE,3,"lightOverTInc",5.26296,5.605,136.83696,84.20736,0,145.73,89.68,0,27.6987479616,31.416025,29.4988908
"221.heavyOverTInc",221,FALSE,4,"heavyOverTInc",7.33051,9.05916837144003,190.59326,117.28816,0,235.538377657441,144.946693943041,0,53.7363768601,82.0685315820994,66.4083243385249
"222.partTimeInc",222,FALSE,1,"partTimeInc",2.41749,1.45005128224691,89.44713,38.67984,2.41749,53.6518974431356,23.2008205159505,1.45005128224691,5.8442579001,2.1026487211459,3.50548447431908
"222.fullTimeInc",222,TRUE,2,"fullTimeInc",3.94367,3.2,145.91579,63.09872,3.94367,118.4,51.2,3.2,15.5525330689,10.24,12.619744
"222.lightOverTInc",222,FALSE,3,"lightOverTInc",5.26296,4.1209992564602,194.72952,84.20736,5.26296,152.476972489027,65.9359881033632,4.1209992564602,27.6987479616,16.9826348717455,21.6886542467798
"222.heavyOverTInc",222,FALSE,4,"heavyOverTInc",7.33051,5.8185559566787,271.22887,117.28816,7.33051,215.286570397112,93.0968953068592,5.8185559566787,53.7363768601,33.8555934210012,42.6529826259928
"223.partTimeInc",223,FALSE,1,"partTimeInc",2.41749,1.45005128224691,103.95207,2.41749,2.41749,62.352205136617,1.45005128224691,1.45005128224691,5.8442579001,2.1026487211459,3.50548447431908
"223.fullTimeInc",223,TRUE,2,"fullTimeInc",3.94367,3.2,169.57781,3.94367,3.94367,137.6,3.2,3.2,15.5525330689,10.24,12.619744
"223.lightOverTInc",223,FALSE,3,"lightOverTInc",5.26296,4.1209992564602,226.30728,5.26296,5.26296,177.202968027789,4.1209992564602,4.1209992564602,27.6987479616,16.9826348717455,21.6886542467798
"223.heavyOverTInc",223,FALSE,4,"heavyOverTInc",7.33051,5.8185559566787,315.21193,7.33051,7.33051,250.197906137184,5.8185559566787,5.8185559566787,53.7363768601,33.8555934210012,42.6529826259928
"224.partTimeInc",224,FALSE,1,"partTimeInc",2.41749,0.828600732712518,106.36956,38.67984,2.41749,36.4584322393508,13.2576117234003,0.828600732712518,5.8442579001,0.686579174251722,2.00313398532519
"224.fullTimeInc",224,FALSE,2,"fullTimeInc",3.94367,1.79229888229125,173.52148,63.09872,3.94367,78.8611508208149,28.67678211666,1.79229888229125,15.5525330689,3.21233528346246,7.06823533312552
"224.lightOverTInc",224,FALSE,3,"lightOverTInc",5.26296,2.35485671797725,231.57024,84.20736,5.26296,103.613695590999,37.6777074876361,2.35485671797725,27.6987479616,5.54535016220261,12.3935167124456
"224.heavyOverTInc",224,TRUE,4,"heavyOverTInc",7.33051,3.2,322.54244,117.28816,7.33051,140.8,51.2,3.2,53.7363768601,10.24,23.457632
"225.partTimeInc",225,FALSE,1,"partTimeInc",2.41749,1.20837606853909,74.94219,2.41749,2.41749,37.4596581247118,1.20837606853909,1.20837606853909,5.8442579001,1.46017272301799,2.92123706193256
"225.fullTimeInc",225,FALSE,2,"fullTimeInc",3.94367,2.6137692033414,122.25377,3.94367,3.94367,81.0268453035835,2.6137692033414,2.6137692033414,15.5525330689,6.83178944833595,10.3078431941414
"225.lightOverTInc",225,TRUE,3,"lightOverTInc",5.26296,3.2,163.15176,5.26296,5.26296,99.2,3.2,3.2,27.6987479616,10.24,16.841472
"225.heavyOverTInc",225,FALSE,4,"heavyOverTInc",7.33051,4.84879663056558,227.24581,7.33051,7.33051,150.312695547533,4.84879663056558,4.84879663056558,53.7363768601,23.5108287645842,35.5441521883273
"226.partTimeInc",226,FALSE,1,"partTimeInc",2.41749,2.1165462075505,67.68972,36.26235,2.41749,59.263293811414,31.7481931132575,2.1165462075505,5.8442579001,4.4797678486964,5.11672929129126
"226.fullTimeInc",226,FALSE,2,"fullTimeInc",3.94367,4.57818012022768,110.42276,59.15505,3.94367,128.189043366375,68.6727018034152,4.57818012022768,15.5525330689,20.9597332132479,18.0548315947383
"226.lightOverTInc",226,TRUE,3,"lightOverTInc",5.26296,5.605,147.36288,78.9444,5.26296,156.94,84.075,5.605,27.6987479616,31.416025,29.4988908
"226.heavyOverTInc",226,FALSE,4,"heavyOverTInc",7.33051,8.49297034822503,205.25428,109.95765,7.33051,237.803169750301,127.394555223375,8.49297034822503,53.7363768601,72.1305453358296,62.2578040673671
"227.partTimeInc",227,FALSE,1,"partTimeInc",2.41749,2.03188435924848,74.94219,38.67984,2.41749,62.9884151367029,32.5101497479757,2.03188435924848,5.8442579001,4.1285540493586,4.91206011963961
"227.fullTimeInc",227,FALSE,2,"fullTimeInc",3.94367,4.39505291541857,122.25377,63.09872,3.94367,136.246640377976,70.3208466466971,4.39505291541857,15.5525330689,19.3164901293293,17.3326383309487
"227.lightOverTInc",227,TRUE,3,"lightOverTInc",5.26296,5.605,163.15176,84.20736,5.26296,173.755,89.68,5.605,27.6987479616,31.416025,29.4988908
"227.heavyOverTInc",227,FALSE,4,"heavyOverTInc",7.33051,8.15325153429603,227.24581,117.28816,7.33051,252.750797563177,130.452024548736,8.15325153429603,53.7363768601,66.4755105815005,59.7674919046724
"228.partTimeInc",228,FALSE,1,"partTimeInc",2.41749,2.5398554490606,77.35968,38.67984,2.41749,81.2753743699392,40.6376871849696,2.5398554490606,5.8442579001,6.45086570212282,6.14007514954951
"228.fullTimeInc",228,TRUE,2,"fullTimeInc",3.94367,5.605,126.19744,63.09872,3.94367,179.36,89.68,5.605,15.5525330689,31.416025,22.10427035
"228.lightOverTInc",228,FALSE,3,"lightOverTInc",5.26296,7.21818776014356,168.41472,84.20736,5.26296,230.982008324594,115.491004162297,7.21818776014356,27.6987479616,52.1022345406864,37.9890334541252
"228.heavyOverTInc",228,FALSE,4,"heavyOverTInc",7.33051,10.19156441787,234.57632,117.28816,7.33051,326.130061371841,163.065030685921,10.19156441787,53.7363768601,103.867985283595,74.7093648808405
"229.partTimeInc",229,FALSE,1,"partTimeInc",2.41749,2.41890995148628,94.28211,29.00988,2.41749,94.3374881079651,29.0269194178354,2.41890995148628,5.8442579001,5.85112535339938,5.84769061861858
"229.fullTimeInc",229,FALSE,2,"fullTimeInc",3.94367,5.23220585168877,153.80313,47.32404,3.94367,204.056028215862,62.7864702202653,5.23220585168877,15.5525330689,27.3759780744462,20.6340932511295
"229.lightOverTInc",229,TRUE,3,"lightOverTInc",5.26296,5.605,205.25544,63.15552,5.26296,218.595,67.26,5.605,27.6987479616,31.416025,29.4988908
"229.heavyOverTInc",229,FALSE,4,"heavyOverTInc",7.33051,9.70625182654289,285.88989,87.96612,7.33051,378.543821235173,116.475021918515,9.70625182654289,53.7363768601,94.2113245202672,71.1517760769909
"230.partTimeInc",230,FALSE,1,"partTimeInc",2.41749,1.45005128224691,72.5247,38.67984,0,43.5015384674072,23.2008205159505,0,5.8442579001,2.1026487211459,3.50548447431908
"230.fullTimeInc",230,TRUE,2,"fullTimeInc",3.94367,3.2,118.3101,63.09872,0,96,51.2,0,15.5525330689,10.24,12.619744
"230.lightOverTInc",230,FALSE,3,"lightOverTInc",5.26296,4.1209992564602,157.8888,84.20736,0,123.629977693806,65.9359881033632,0,27.6987479616,16.9826348717455,21.6886542467798
"230.heavyOverTInc",230,FALSE,4,"heavyOverTInc",7.33051,5.8185559566787,219.9153,117.28816,0,174.556678700361,93.0968953068592,0,53.7363768601,33.8555934210012,42.6529826259928
"231.partTimeInc",231,FALSE,1,"partTimeInc",2.41749,1.45005128224691,72.5247,36.26235,2.41749,43.5015384674072,21.7507692337036,1.45005128224691,5.8442579001,2.1026487211459,3.50548447431908
"231.fullTimeInc",231,TRUE,2,"fullTimeInc",3.94367,3.2,118.3101,59.15505,3.94367,96,48,3.2,15.5525330689,10.24,12.619744
"231.lightOverTInc",231,FALSE,3,"lightOverTInc",5.26296,4.1209992564602,157.8888,78.9444,5.26296,123.629977693806,61.814988846903,4.1209992564602,27.6987479616,16.9826348717455,21.6886542467798
"231.heavyOverTInc",231,FALSE,4,"heavyOverTInc",7.33051,5.8185559566787,219.9153,109.95765,7.33051,174.556678700361,87.2783393501805,5.8185559566787,53.7363768601,33.8555934210012,42.6529826259928
"232.partTimeInc",232,FALSE,1,"partTimeInc",2.41749,0.690500610593765,94.28211,2.41749,2.41749,26.9295238131569,0.690500610593765,0.690500610593765,5.8442579001,0.476791093230363,1.66927832110432
"232.fullTimeInc",232,FALSE,2,"fullTimeInc",3.94367,1.49358240190937,153.80313,3.94367,3.94367,58.2497136744656,1.49358240190937,1.49358240190937,15.5525330689,2.23078839129337,5.89019611093794
"232.lightOverTInc",232,FALSE,3,"lightOverTInc",5.26296,1.96238059831438,205.25544,5.26296,5.26296,76.5328433342608,1.96238059831438,1.96238059831438,27.6987479616,3.8509376126407,10.3279305937046
"232.heavyOverTInc",232,TRUE,4,"heavyOverTInc",7.33051,3.2,285.88989,7.33051,7.33051,124.8,3.2,3.2,53.7363768601,10.24,23.457632
"233.partTimeInc",233,FALSE,1,"partTimeInc",2.41749,1.28893447310836,58.01976,38.67984,2.41749,30.9344273546007,20.6229515697338,1.28893447310836,5.8442579001,1.66135207596713,3.11598619939474
"233.fullTimeInc",233,FALSE,2,"fullTimeInc",3.94367,2.78802048356416,94.64808,63.09872,3.94367,66.9124916055399,44.6083277370266,2.78802048356416,15.5525330689,7.77305821677335,10.9950327404175
"233.lightOverTInc",233,TRUE,3,"lightOverTInc",5.26296,3.2,126.31104,84.20736,5.26296,76.8,51.2,3.2,27.6987479616,10.24,16.841472
"233.heavyOverTInc",233,FALSE,4,"heavyOverTInc",7.33051,5.17204973926996,175.93224,117.28816,7.33051,124.129193742479,82.7527958283193,5.17204973926996,53.7363768601,26.7500985054824,37.9137623342158
"234.partTimeInc",234,FALSE,1,"partTimeInc",2.41749,1.65720146542504,65.27223,36.26235,0,44.744439566476,24.8580219813756,0,5.8442579001,2.74631669700689,4.00626797065037
"234.fullTimeInc",234,TRUE,2,"fullTimeInc",3.94367,3.2,106.47909,59.15505,0,86.4,48,0,15.5525330689,10.24,12.619744
"234.lightOverTInc",234,FALSE,3,"lightOverTInc",5.26296,4.70971343595451,142.09992,78.9444,0,127.162262770772,70.6457015393176,0,27.6987479616,22.1814006488104,24.7870334248911
"234.heavyOverTInc",234,FALSE,4,"heavyOverTInc",7.33051,6.64977823620423,197.92377,109.95765,0,179.544012377514,99.7466735430634,0,53.7363768601,44.2195505906954,48.7462658582775
"235.partTimeInc",235,FALSE,1,"partTimeInc",2.41749,0.828600732712518,65.27223,2.41749,2.41749,22.372219783238,0.828600732712518,0.828600732712518,5.8442579001,0.686579174251722,2.00313398532519
"235.fullTimeInc",235,FALSE,2,"fullTimeInc",3.94367,1.79229888229125,106.47909,3.94367,3.94367,48.3920698218637,1.79229888229125,1.79229888229125,15.5525330689,3.21233528346246,7.06823533312552
"235.lightOverTInc",235,FALSE,3,"lightOverTInc",5.26296,2.35485671797725,142.09992,5.26296,5.26296,63.5811313853859,2.35485671797725,2.35485671797725,27.6987479616,5.54535016220261,12.3935167124456
"235.heavyOverTInc",235,TRUE,4,"heavyOverTInc",7.33051,3.2,197.92377,7.33051,7.33051,86.4,3.2,3.2,53.7363768601,10.24,23.457632
"236.partTimeInc",236,FALSE,1,"partTimeInc",2.41749,1.38100122118753,91.86462,38.67984,2.41749,52.4780464051262,22.0960195390005,1.38100122118753,5.8442579001,1.90716437292145,3.33855664220864
"236.fullTimeInc",236,FALSE,2,"fullTimeInc",3.94367,2.98716480381875,149.85946,63.09872,3.94367,113.512262545112,47.7946368610999,2.98716480381875,15.5525330689,8.92315356517349,11.7803922218759
"236.lightOverTInc",236,TRUE,3,"lightOverTInc",5.26296,3.2,199.99248,84.20736,5.26296,121.6,51.2,3.2,27.6987479616,10.24,16.841472
"236.heavyOverTInc",236,FALSE,4,"heavyOverTInc",7.33051,5.54148186350352,278.55938,117.28816,7.33051,210.576310813134,88.6637098160564,5.54148186350352,53.7363768601,30.7080212435385,40.6218882152312
"237.partTimeInc",237,FALSE,1,"partTimeInc",2.41749,1.03575091589065,87.02964,29.00988,2.41749,37.2870329720633,12.4290109906878,1.03575091589065,5.8442579001,1.07277995976832,2.50391748165648
"237.fullTimeInc",237,FALSE,2,"fullTimeInc",3.94367,2.24037360286406,141.97212,47.32404,3.94367,80.6534497031061,26.8844832343687,2.24037360286406,15.5525330689,5.01927388041009,8.83529416640691
"237.lightOverTInc",237,TRUE,3,"lightOverTInc",5.26296,3.2,189.46656,63.15552,5.26296,115.2,38.4,3.2,27.6987479616,10.24,16.841472
