"row.names","ID","choice","mode","modeLable","wh","wage","whCrossAge","whCrossEduY","whCrossMarriage","wageCrossAge","wageCrossEduY","wageCrossMarriage","whSquare","ySquare","whCrossWage"
"4.lightOverTInc",4,TRUE,3,"lightOverTInc",5.26296,2.421,263.148,63.15552,5.26296,121.05,29.052,2.421,27.6987479616,5.861241,12.74162616
"4.heavyOverTInc",4,FALSE,4,"heavyOverTInc",7.33051,3.44605226896782,366.5255,87.96612,7.33051,172.302613448391,41.3526272276139,3.44605226896782,53.7363768601,11.8752762404583,25.2613206181913
"5.partTimeInc",5,TRUE,1,"partTimeInc",2.41749,0.9,116.03952,2.41749,2.41749,43.2,0.9,0.9,5.8442579001,0.81,2.175741
"5.fullTimeInc",5,FALSE,2,"fullTimeInc",3.94367,1.18309967845659,189.29616,3.94367,3.94367,56.7887845659164,1.18309967845659,1.18309967845659,15.5525330689,1.39972484916409,4.66575470893891
"5.lightOverTInc",5,FALSE,3,"lightOverTInc",5.26296,1.57888947927736,252.62208,5.26296,5.26296,75.7866950053135,1.57888947927736,1.57888947927736,27.6987479616,2.49289198777275,8.3096321738576
"5.heavyOverTInc",5,FALSE,4,"heavyOverTInc",7.33051,2.19915355454576,351.86448,7.33051,7.33051,105.559370618196,2.19915355454576,2.19915355454576,53.7363768601,4.83627635647125,16.1209171231332
"6.partTimeInc",6,TRUE,1,"partTimeInc",2.41749,3.083,48.3498,2.41749,0,61.66,3.083,0,5.8442579001,9.504889,7.45312167
"6.fullTimeInc",6,FALSE,2,"fullTimeInc",3.94367,4.05277367631297,78.8734,3.94367,0,81.0554735262594,4.05277367631297,0,15.5525330689,16.4249744714153,15.9828019640652
"6.lightOverTInc",6,FALSE,3,"lightOverTInc",5.26296,5.4085736273468,105.2592,5.26296,0,108.171472546936,5.4085736273468,0,27.6987479616,29.2526686824313,28.4651066577811
"6.heavyOverTInc",6,FALSE,4,"heavyOverTInc",7.33051,7.53332267629397,146.6102,7.33051,0,150.666453525879,7.53332267629397,0,53.7363768601,56.750950545165,55.2230972117997
"7.partTimeInc",7,TRUE,1,"partTimeInc",2.41749,1,128.12697,29.00988,2.41749,53,12,1,5.8442579001,1,2.41749
"7.fullTimeInc",7,FALSE,2,"fullTimeInc",3.94367,1.3145551982851,209.01451,47.32404,3.94367,69.6714255091104,15.7746623794212,1.3145551982851,15.5525330689,1.72805536933838,5.18417189882101
"7.lightOverTInc",7,FALSE,3,"lightOverTInc",5.26296,1.75432164364152,278.93688,63.15552,5.26296,92.9790471130004,21.0518597236982,1.75432164364152,27.6987479616,3.07764442934907,9.23292463761956
"7.heavyOverTInc",7,FALSE,4,"heavyOverTInc",7.33051,2.44350394949529,388.51703,87.96612,7.33051,129.50570932325,29.3220473939435,2.44350394949529,53.7363768601,5.97071155119907,17.9121301368147
"8.partTimeInc",8,FALSE,1,"partTimeInc",2.41749,0.879086832450061,62.85474,38.67984,0,22.8562576437016,14.065389319201,0,5.8442579001,0.772793658987082,2.1251836265797
"8.fullTimeInc",8,FALSE,2,"fullTimeInc",3.94367,1.43406021631102,102.53542,63.09872,0,37.2855656240865,22.9449634609763,0,15.5525330689,2.05652870400601,5.65546025325928
"8.lightOverTInc",8,TRUE,3,"lightOverTInc",5.26296,2,136.83696,84.20736,0,52,32,0,27.6987479616,4,10.52592
"8.heavyOverTInc",8,FALSE,4,"heavyOverTInc",7.33051,2.66564067217668,190.59326,117.28816,0,69.3066574765936,42.6502507548269,0,53.7363768601,7.10564019316254,19.5405056037979
"9.partTimeInc",9,FALSE,1,"partTimeInc",2.41749,1.02743273542601,140.21442,38.67984,2.41749,59.5910986547085,16.4389237668161,1.02743273542601,5.8442579001,1.05561802582497,2.48380836356502
"9.fullTimeInc",9,TRUE,2,"fullTimeInc",3.94367,1.7,228.73286,63.09872,3.94367,98.6,27.2,1.7,15.5525330689,2.89,6.704239
"9.lightOverTInc",9,FALSE,3,"lightOverTInc",5.26296,2.23676009564293,305.25168,84.20736,5.26296,129.73208554729,35.7881615302869,2.23676009564293,27.6987479616,5.00309572546059,11.7719789129649
"9.heavyOverTInc",9,FALSE,4,"heavyOverTInc",7.33051,3.11546753560649,425.16958,117.28816,7.33051,180.697117065177,49.8474805697039,3.11546753560649,53.7363768601,9.70613796541799,22.8379659244387
"10.partTimeInc",10,FALSE,1,"partTimeInc",2.41749,1.6620235426009,101.53458,2.41749,2.41749,69.8049887892377,1.6620235426009,1.6620235426009,5.8442579001,2.76232225615964,4.01792529400224
"10.fullTimeInc",10,TRUE,2,"fullTimeInc",3.94367,2.75,165.63414,3.94367,3.94367,115.5,2.75,2.75,15.5525330689,7.5625,10.8450925
"10.lightOverTInc",10,FALSE,3,"lightOverTInc",5.26296,3.61828839001063,221.04432,5.26296,5.26296,151.968112380446,3.61828839001063,3.61828839001063,27.6987479616,13.0920108732857,19.0429070650903
"10.heavyOverTInc",10,FALSE,4,"heavyOverTInc",7.33051,5.03972689583403,307.88142,7.33051,7.33051,211.668529625029,5.03972689583403,5.03972689583403,53.7363768601,25.3988471845929,36.9437684071803
"11.partTimeInc",11,FALSE,1,"partTimeInc",2.41749,1.04513220691864,108.78705,29.00988,2.41749,47.0309493113389,12.5415864830237,1.04513220691864,5.8442579001,1.09230132993863,2.52659665890375
"11.fullTimeInc",11,FALSE,2,"fullTimeInc",3.94367,1.70493114377584,177.46515,47.32404,3.94367,76.7219014699127,20.4591737253101,1.70493114377584,15.5525330689,2.90679020501679,6.72368580377446
"11.lightOverTInc",11,TRUE,3,"lightOverTInc",5.26296,2.421,236.8332,63.15552,5.26296,108.945,29.052,2.421,27.6987479616,5.861241,12.74162616
"11.heavyOverTInc",11,FALSE,4,"heavyOverTInc",7.33051,3.16913735449719,329.87295,87.96612,7.33051,142.611180952374,38.0296482539663,3.16913735449719,53.7363768601,10.0434315716695,23.2313930685152
"12.partTimeInc",12,FALSE,1,"partTimeInc",2.41749,0.828853299167201,101.53458,29.00988,2.41749,34.8118385650224,9.94623959000641,0.828853299167201,5.8442579001,0.686997791540353,2.00374456220372
"12.fullTimeInc",12,TRUE,2,"fullTimeInc",3.94367,1.2,165.63414,47.32404,3.94367,50.4,14.4,1.2,15.5525330689,1.44,4.732404
"12.lightOverTInc",12,FALSE,3,"lightOverTInc",5.26296,1.80444511917413,221.04432,63.15552,5.26296,75.7866950053135,21.6533414300896,1.80444511917413,27.6987479616,3.25602218811134,9.49672248440868
"12.heavyOverTInc",12,FALSE,4,"heavyOverTInc",7.33051,2.5133183480523,307.88142,87.96612,7.33051,105.559370618196,30.1598201766276,2.5133183480523,53.7363768601,6.31676911865633,18.4239052835808
"13.partTimeInc",13,FALSE,1,"partTimeInc",2.41749,0.966995515695067,87.02964,29.00988,2.41749,34.8118385650224,11.6039461883408,0.966995515695067,5.8442579001,0.935080327374369,2.33770198923767
"13.fullTimeInc",13,FALSE,2,"fullTimeInc",3.94367,1.57746623794212,141.97212,47.32404,3.94367,56.7887845659164,18.9295948553055,1.57746623794212,15.5525330689,2.48839973184727,6.22100627858521
"13.lightOverTInc",13,TRUE,3,"lightOverTInc",5.26296,2,189.46656,63.15552,5.26296,72,24,2,27.6987479616,4,10.52592
"13.heavyOverTInc",13,FALSE,4,"heavyOverTInc",7.33051,2.93220473939435,263.89836,87.96612,7.33051,105.559370618196,35.1864568727322,2.93220473939435,53.7363768601,8.59782463372667,21.4945561641776
"14.partTimeInc",14,FALSE,1,"partTimeInc",2.41749,0.986730118056191,82.19466,2.41749,2.41749,33.5488240139105,0.986730118056191,0.986730118056191,5.8442579001,0.973636325879185,2.38541019309966
"14.fullTimeInc",14,FALSE,2,"fullTimeInc",3.94367,1.60965942647155,134.08478,3.94367,3.94367,54.7284205000328,1.60965942647155,1.60965942647155,15.5525330689,2.59100346922873,6.34796559039307
"14.lightOverTInc",14,TRUE,3,"lightOverTInc",5.26296,2,178.94064,5.26296,5.26296,68,2,2,27.6987479616,4,10.52592
"14.heavyOverTInc",14,FALSE,4,"heavyOverTInc",7.33051,2.99204565244321,249.23734,7.33051,7.33051,101.729552183069,2.99204565244321,2.99204565244321,53.7363768601,8.95233718630432,21.9332205756915
"15.partTimeInc",15,FALSE,1,"partTimeInc",2.41749,3.25273116591928,89.44713,38.67984,2.41749,120.351053139013,52.0436986547085,3.25273116591928,5.8442579001,10.5802600377426,7.8634450662982
"15.fullTimeInc",15,TRUE,2,"fullTimeInc",3.94367,5.382,145.91579,63.09872,3.94367,199.134,86.112,5.382,15.5525330689,28.965924,21.22483194
"15.lightOverTInc",15,FALSE,3,"lightOverTInc",5.26296,7.08131931455898,194.72952,84.20736,5.26296,262.008814638682,113.301109032944,7.08131931455898,27.6987479616,50.1450832347461,37.2687002997513
"15.heavyOverTInc",15,FALSE,4,"heavyOverTInc",7.33051,9.86320369213773,271.22887,117.28816,7.33051,364.938536609096,157.811259074204,9.86320369213773,53.7363768601,97.2827870725994,72.3023132972526
"16.partTimeInc",16,FALSE,1,"partTimeInc",2.41749,1.07443946188341,108.78705,29.00988,2.41749,48.3497757847534,12.8932735426009,1.07443946188341,5.8442579001,1.15442015725231,2.59744665470852
"16.fullTimeInc",16,FALSE,2,"fullTimeInc",3.94367,1.75274026438014,177.46515,47.32404,3.94367,78.8733118971061,21.0328831725616,1.75274026438014,15.5525330689,3.07209843437935,6.91222919842801
"16.lightOverTInc",16,TRUE,3,"lightOverTInc",5.26296,2,236.8332,63.15552,5.26296,90,24,2,27.6987479616,4,10.52592
"16.heavyOverTInc",16,FALSE,4,"heavyOverTInc",7.33051,3.25800526599372,329.87295,87.96612,7.33051,146.610236969717,39.0960631919246,3.25800526599372,53.7363768601,10.6145983132428,23.8828401824196
"17.partTimeInc",17,TRUE,1,"partTimeInc",2.41749,2.315,45.93231,2.41749,0,43.985,2.315,0,5.8442579001,5.359225,5.59648935
"17.fullTimeInc",17,FALSE,2,"fullTimeInc",3.94367,3.04319528403001,74.92973,3.94367,0,57.8207103965702,3.04319528403001,0,15.5525330689,9.2610375367425,12.0013579457706
"17.lightOverTInc",17,FALSE,3,"lightOverTInc",5.26296,4.06125460503011,99.99624,5.26296,0,77.1638374955721,4.06125460503011,0,27.6987479616,16.4937889668783,21.3742205360893
"17.heavyOverTInc",17,FALSE,4,"heavyOverTInc",7.33051,5.65671164308159,139.27969,7.33051,0,107.47752121855,5.65671164308159,0,53.7363768601,31.9983866129749,41.466581266726
"18.partTimeInc",18,FALSE,1,"partTimeInc",2.41749,1.33566255605381,108.78705,36.26235,2.41749,60.1048150224215,20.0349383408072,1.33566255605381,5.8442579001,1.7839944636442,3.22895087263453
"18.fullTimeInc",18,TRUE,2,"fullTimeInc",3.94367,2.21,177.46515,59.15505,3.94367,99.45,33.15,2.21,15.5525330689,4.8841,8.7155107
"18.lightOverTInc",18,FALSE,3,"lightOverTInc",5.26296,2.90778812433581,236.8332,78.9444,5.26296,130.850465595112,43.6168218650372,2.90778812433581,27.6987479616,8.45523177602839,15.3035725868544
"18.heavyOverTInc",18,FALSE,4,"heavyOverTInc",7.33051,4.05010779628844,329.87295,109.95765,7.33051,182.25485083298,60.7516169443266,4.05010779628844,53.7363768601,16.4033731615564,29.6893557017704
"19.partTimeInc",19,FALSE,1,"partTimeInc",2.41749,1.20874439461883,65.27223,36.26235,0,32.6360986547085,18.1311659192825,0,5.8442579001,1.46106301152245,2.92212748654708
"19.fullTimeInc",19,TRUE,2,"fullTimeInc",3.94367,2,106.47909,59.15505,0,54,30,0,15.5525330689,4,7.88734
"19.lightOverTInc",19,FALSE,3,"lightOverTInc",5.26296,2.63148246546227,142.09992,78.9444,0,71.0500265674814,39.4722369819341,0,27.6987479616,6.92469996603541,13.8493869564293
"19.heavyOverTInc",19,FALSE,4,"heavyOverTInc",7.33051,3.66525592424293,197.92377,109.95765,0,98.9619099545592,54.978838863644,0,53.7363768601,13.4341009901979,26.8681952052221
"20.partTimeInc",20,FALSE,1,"partTimeInc",2.41749,1.04137978613315,120.8745,29.00988,2.41749,52.0689893066575,12.4965574335978,1.04137978613315,5.8442579001,1.08447185896672,2.51752521917903
"20.fullTimeInc",20,TRUE,2,"fullTimeInc",3.94367,1.4,197.1835,47.32404,3.94367,70,16.8,1.4,15.5525330689,1.96,5.521138
"20.lightOverTInc",20,FALSE,3,"lightOverTInc",5.26296,2.26712335485981,263.148,63.15552,5.26296,113.35616774299,27.2054802583177,2.26712335485981,27.6987479616,5.13984830615078,11.931779531693
"20.heavyOverTInc",20,FALSE,4,"heavyOverTInc",7.33051,3.15775895011699,366.5255,87.96612,7.33051,157.887947505849,37.8931074014039,3.15775895011699,53.7363768601,9.97144158704394,23.1479835614221
"21.partTimeInc",21,TRUE,1,"partTimeInc",2.41749,5.382,130.54446,36.26235,2.41749,290.628,80.73,5.382,5.8442579001,28.965924,13.01093118
"21.fullTimeInc",21,FALSE,2,"fullTimeInc",3.94367,8.84367009646302,212.95818,59.15505,3.94367,477.558185209003,132.655051446945,8.84367009646302,15.5525330689,78.2105007750743,34.8765164493183
"21.lightOverTInc",21,FALSE,3,"lightOverTInc",5.26296,11.8021988575983,284.19984,78.9444,5.26296,637.318738310308,177.032982863974,11.8021988575983,27.6987479616,139.291897874295,62.1145004995855
"21.heavyOverTInc",21,FALSE,4,"heavyOverTInc",7.33051,16.4386728202296,395.84754,109.95765,7.33051,887.688332292396,246.580092303443,16.4386728202296,53.7363768601,270.229964090554,120.503855495421
"22.partTimeInc",22,FALSE,1,"partTimeInc",2.41749,0.785683856502242,72.5247,29.00988,2.41749,23.5705156950673,9.42820627802691,0.785683856502242,5.8442579001,0.617299122368236,1.89938286625561
"22.fullTimeInc",22,TRUE,2,"fullTimeInc",3.94367,1.3,118.3101,47.32404,3.94367,39,15.6,1.3,15.5525330689,1.69,5.126771
"22.lightOverTInc",22,FALSE,3,"lightOverTInc",5.26296,1.71046360255048,157.8888,63.15552,5.26296,51.3139080765143,20.5255632306057,1.71046360255048,27.6987479616,2.92568573564996,9.00210152167907
"22.heavyOverTInc",22,FALSE,4,"heavyOverTInc",7.33051,2.38241635075791,219.9153,87.96612,7.33051,71.4724905227372,28.5889962090949,2.38241635075791,53.7363768601,5.67590766835862,17.4643268833943
"23.partTimeInc",23,FALSE,1,"partTimeInc",2.41749,1.38142216527867,120.8745,36.26235,2.41749,69.0711082639334,20.72133247918,1.38142216527867,5.8442579001,1.9083271987232,3.33957427033953
"23.fullTimeInc",23,TRUE,2,"fullTimeInc",3.94367,2,197.1835,59.15505,3.94367,100,30,2,15.5525330689,4,7.88734
"23.lightOverTInc",23,FALSE,3,"lightOverTInc",5.26296,3.00740853195689,263.148,78.9444,5.26296,150.370426597844,45.1111279793533,3.00740853195689,27.6987479616,9.04450607808707,15.8278708073478
"23.heavyOverTInc",23,FALSE,4,"heavyOverTInc",7.33051,4.18886391342049,366.5255,109.95765,7.33051,209.443195671025,62.8329587013074,4.18886391342049,53.7363768601,17.5465808851565,30.7065088059681
"24.partTimeInc",24,FALSE,1,"partTimeInc",2.41749,0.980063022663919,58.01976,29.00988,0,23.5215125439341,11.760756271967,0,5.8442579001,0.960523528393138,2.3692925566598
"24.fullTimeInc",24,TRUE,2,"fullTimeInc",3.94367,1.5,94.64808,47.32404,0,36,18,0,15.5525330689,2.25,5.915505
"24.lightOverTInc",24,FALSE,3,"lightOverTInc",5.26296,2.1336344314559,126.31104,63.15552,0,51.2072263549416,25.6036131774708,0,27.6987479616,4.55239588709413,11.2292326673751
"24.heavyOverTInc",24,FALSE,4,"heavyOverTInc",7.33051,2.97182912776454,175.93224,87.96612,0,71.323899066349,35.6619495331745,0,53.7363768601,8.83176836462975,21.7850231393692
"25.partTimeInc",25,FALSE,1,"partTimeInc",2.41749,2.19870605381166,58.01976,38.67984,0,52.7689452914798,35.1792968609865,0,5.8442579001,4.83430831106804,5.31534989802915
"25.fullTimeInc",25,TRUE,2,"fullTimeInc",3.94367,3.638,94.64808,63.09872,0,87.312,58.208,0,15.5525330689,13.235044,14.34707146
"25.lightOverTInc",25,FALSE,3,"lightOverTInc",5.26296,4.78666660467588,126.31104,84.20736,0,114.879998512221,76.586665674814,0,27.6987479616,22.9121771843193,25.192034873745
"25.heavyOverTInc",25,FALSE,4,"heavyOverTInc",7.33051,6.66710052619789,175.93224,117.28816,0,160.010412628749,106.673608419166,0,53.7363768601,44.4502294264282,48.8732470782989
"26.partTimeInc",26,FALSE,1,"partTimeInc",2.41749,0.575592568866112,123.29199,29.00988,2.41749,29.3552210121717,6.90711082639334,0.575592568866112,5.8442579001,0.331306805333889,1.39148927930814
"26.fullTimeInc",26,FALSE,2,"fullTimeInc",3.94367,0.938967998775073,201.12717,47.32404,3.94367,47.8873679375287,11.2676159853009,0.938967998775073,15.5525330689,0.881660902723665,3.70297992772929
"26.lightOverTInc",26,TRUE,3,"lightOverTInc",5.26296,1,268.41096,63.15552,5.26296,51,12,1,27.6987479616,1,5.26296
"26.heavyOverTInc",26,FALSE,4,"heavyOverTInc",7.33051,1.74535996392521,373.85601,87.96612,7.33051,89.0133581601855,20.9443195671025,1.74535996392521,53.7363768601,3.046281403673,12.7943786691534
"27.partTimeInc",27,FALSE,1,"partTimeInc",2.41749,1.27069254484305,72.5247,29.00988,2.41749,38.1207763452915,15.2483105381166,1.27069254484305,5.8442579001,1.6146595435197,3.07188652023262
"27.fullTimeInc",27,FALSE,2,"fullTimeInc",3.94367,2.07288922829582,118.3101,47.32404,3.94367,62.1866768488746,24.8746707395498,2.07288922829582,15.5525330689,4.29686975278484,8.17479106295338
"27.lightOverTInc",27,FALSE,3,"lightOverTInc",5.26296,2.76634594181722,157.8888,63.15552,5.26296,82.9903782545165,33.1961513018066,2.76634594181722,27.6987479616,7.65266986980858,14.5591680379463
"27.heavyOverTInc",27,TRUE,4,"heavyOverTInc",7.33051,4.205,219.9153,87.96612,7.33051,126.15,50.46,4.205,53.7363768601,17.682025,30.82479455
"28.partTimeInc",28,FALSE,1,"partTimeInc",2.41749,0.986730118056191,99.11709,29.00988,0,40.4559348403038,11.8407614166743,0,5.8442579001,0.973636325879185,2.38541019309966
"28.fullTimeInc",28,FALSE,2,"fullTimeInc",3.94367,1.60965942647155,161.69047,47.32404,0,65.9960364853337,19.3159131176586,0,15.5525330689,2.59100346922873,6.34796559039307
"28.lightOverTInc",28,TRUE,3,"lightOverTInc",5.26296,2,215.78136,63.15552,0,82,24,0,27.6987479616,4,10.52592
"28.heavyOverTInc",28,FALSE,4,"heavyOverTInc",7.33051,2.99204565244321,300.55091,87.96612,0,122.673871750172,35.9045478293185,0,53.7363768601,8.95233718630432,21.9332205756915
"29.partTimeInc",29,FALSE,1,"partTimeInc",2.41749,1.24218632286996,99.11709,29.00988,2.41749,50.9296392376682,14.9062358744395,1.24218632286996,5.8442579001,1.54302686072518,3.00297301367489
"29.fullTimeInc",29,FALSE,2,"fullTimeInc",3.94367,2.02638683815648,161.69047,47.32404,3.94367,83.0818603644159,24.3166420578778,2.02638683815648,15.5525330689,4.10624361785383,7.99140098203258
"29.lightOverTInc",29,TRUE,3,"lightOverTInc",5.26296,3.083,215.78136,63.15552,5.26296,126.403,36.996,3.083,27.6987479616,9.504889,16.22570568
"29.heavyOverTInc",29,FALSE,4,"heavyOverTInc",7.33051,3.76666133814699,300.55091,87.96612,7.33051,154.433114864026,45.1999360577638,3.76666133814699,53.7363768601,14.1877376362913,27.6115486058999
"30.partTimeInc",30,FALSE,1,"partTimeInc",2.41749,0.525541041138624,70.10721,29.00988,0,15.2406901930201,6.30649249366348,0,5.8442579001,0.276193385921068,1.27049021154221
"30.fullTimeInc",30,FALSE,2,"fullTimeInc",3.94367,0.85731860757724,114.36643,47.32404,0,24.86223961974,10.2878232909269,0,15.5525330689,0.734995194898178,3.38098167314414
"30.lightOverTInc",30,TRUE,3,"lightOverTInc",5.26296,1,152.62584,63.15552,0,29,12,0,27.6987479616,1,5.26296
"30.heavyOverTInc",30,FALSE,4,"heavyOverTInc",7.33051,1.59358953227954,212.58479,87.96612,0,46.2140964361065,19.1230743873544,0,53.7363768601,2.53952759739091,11.6818240022705
"31.partTimeInc",31,FALSE,1,"partTimeInc",2.41749,0.725246636771301,77.35968,29.00988,2.41749,23.2078923766816,8.70295964125561,0.725246636771301,5.8442579001,0.525982684148083,1.75327649192825
"31.fullTimeInc",31,FALSE,2,"fullTimeInc",3.94367,1.18309967845659,126.19744,47.32404,3.94367,37.8591897106109,14.1971961414791,1.18309967845659,15.5525330689,1.39972484916409,4.66575470893891
"31.lightOverTInc",31,TRUE,3,"lightOverTInc",5.26296,1.8,168.41472,63.15552,5.26296,57.6,21.6,1.8,27.6987479616,3.24,9.473328
"31.heavyOverTInc",31,FALSE,4,"heavyOverTInc",7.33051,2.19915355454576,234.57632,87.96612,7.33051,70.3729137454643,26.3898426545491,2.19915355454576,53.7363768601,4.83627635647125,16.1209171231332
"32.partTimeInc",32,FALSE,1,"partTimeInc",2.41749,2.5413850896861,55.60227,29.00988,0,58.4518570627803,30.4966210762332,0,5.8442579001,6.45863817407882,6.14377304046525
"32.fullTimeInc",32,TRUE,2,"fullTimeInc",3.94367,4.205,90.70441,47.32404,0,96.715,50.46,0,15.5525330689,17.682025,16.58313235
"32.lightOverTInc",32,FALSE,3,"lightOverTInc",5.26296,5.53269188363443,121.04808,63.15552,0,127.251913323592,66.3923026036132,0,27.6987479616,30.6106794792343,29.1183360758927
"32.heavyOverTInc",32,FALSE,4,"heavyOverTInc",7.33051,7.70620058072077,168.60173,87.96612,0,177.242613356578,92.4744069686492,0,53.7363768601,59.3855273903011,56.4903804189794
"33.partTimeInc",33,FALSE,1,"partTimeInc",2.41749,0.604372197309417,77.35968,2.41749,2.41749,19.3399103139013,0.604372197309417,0.604372197309417,5.8442579001,0.365265752880613,1.46106374327354
"33.fullTimeInc",33,TRUE,2,"fullTimeInc",3.94367,1,126.19744,3.94367,3.94367,32,1,1,15.5525330689,1,3.94367
"33.lightOverTInc",33,FALSE,3,"lightOverTInc",5.26296,1.31574123273114,168.41472,5.26296,5.26296,42.1037194473964,1.31574123273114,1.31574123273114,27.6987479616,1.73117499150885,6.92469347821467
"33.heavyOverTInc",33,FALSE,4,"heavyOverTInc",7.33051,1.83262796212147,234.57632,7.33051,7.33051,58.6440947878869,1.83262796212147,1.83262796212147,53.7363768601,3.35852524754948,13.434097602611
"34.partTimeInc",34,FALSE,1,"partTimeInc",2.41749,0.383728379244074,99.11709,2.41749,2.41749,15.732863549007,0.383728379244074,0.383728379244074,5.8442579001,0.147247469037284,0.927659519538757
"34.fullTimeInc",34,FALSE,2,"fullTimeInc",3.94367,0.625978665850048,161.69047,3.94367,3.94367,25.665125299852,0.625978665850048,0.625978665850048,15.5525330689,0.391849290099406,2.46865328515286
"34.lightOverTInc",34,FALSE,3,"lightOverTInc",5.26296,0.835391258876912,215.78136,5.26296,5.26296,34.2510416139534,0.835391258876912,0.835391258876912,27.6987479616,0.697878555407952,4.39663077981884
"34.heavyOverTInc",34,TRUE,4,"heavyOverTInc",7.33051,1,300.55091,7.33051,7.33051,41,1,1,53.7363768601,1,7.33051
"35.partTimeInc",35,FALSE,1,"partTimeInc",2.41749,4.70262006726457,67.68972,36.26235,2.41749,131.673361883408,70.5393010089686,4.70262006726457,5.8442579001,22.1146354970395,11.3685369864114
"35.fullTimeInc",35,TRUE,2,"fullTimeInc",3.94367,7.781,110.42276,59.15505,3.94367,217.868,116.715,7.781,15.5525330689,60.543961,30.68569627
"35.lightOverTInc",35,FALSE,3,"lightOverTInc",5.26296,10.237782531881,147.36288,78.9444,5.26296,286.657910892667,153.566737978215,10.237782531881,27.6987479616,104.812191170087,53.8810399539883
"35.heavyOverTInc",35,FALSE,4,"heavyOverTInc",7.33051,14.2596781732671,205.25428,109.95765,7.33051,399.27098885148,213.895172599007,14.2596781732671,53.7363768601,203.338421605151,104.530713445916
"36.partTimeInc",36,FALSE,1,"partTimeInc",2.41749,1.24218632286996,55.60227,36.26235,0,28.570285426009,18.6327948430493,0,5.8442579001,1.54302686072518,3.00297301367489
"36.fullTimeInc",36,FALSE,2,"fullTimeInc",3.94367,2.02638683815648,90.70441,59.15505,0,46.6068972775991,30.3958025723473,0,15.5525330689,4.10624361785383,7.99140098203258
"36.lightOverTInc",36,TRUE,3,"lightOverTInc",5.26296,3.083,121.04808,78.9444,0,70.909,46.245,0,27.6987479616,9.504889,16.22570568
"36.heavyOverTInc",36,FALSE,4,"heavyOverTInc",7.33051,3.76666133814699,168.60173,109.95765,0,86.6332107773807,56.4999200722048,0,53.7363768601,14.1877376362913,27.6115486058999
"37.partTimeInc",37,FALSE,1,"partTimeInc",2.41749,2.12946226777707,65.27223,36.26235,2.41749,57.4954812299808,31.941934016656,2.12946226777707,5.8442579001,4.53460954988624,5.14795373772838
"37.fullTimeInc",37,TRUE,2,"fullTimeInc",3.94367,3.083,106.47909,59.15505,3.94367,83.241,46.245,3.083,15.5525330689,9.504889,12.15833461
